"","date","variable","value"
"34220",1974-05-13,"Chikwawa_dis",NA
"34221",1974-05-14,"Chikwawa_dis",NA
"34222",1974-05-15,"Chikwawa_dis",NA
"34223",1974-05-16,"Chikwawa_dis",NA
"34224",1974-05-17,"Chikwawa_dis",NA
"34225",1974-05-18,"Chikwawa_dis",NA
"34226",1974-05-19,"Chikwawa_dis",NA
"34227",1974-05-20,"Chikwawa_dis",NA
"34228",1974-05-21,"Chikwawa_dis",NA
"34229",1974-05-22,"Chikwawa_dis",NA
"34230",1974-05-23,"Chikwawa_dis",NA
"34231",1974-05-24,"Chikwawa_dis",NA
"34232",1974-05-25,"Chikwawa_dis",NA
"34233",1974-05-26,"Chikwawa_dis",NA
"34234",1974-05-27,"Chikwawa_dis",NA
"34235",1974-05-28,"Chikwawa_dis",NA
"34236",1974-05-29,"Chikwawa_dis",NA
"34237",1974-05-30,"Chikwawa_dis",NA
"34238",1974-05-31,"Chikwawa_dis",NA
"34239",1974-06-01,"Chikwawa_dis",NA
"34240",1974-06-02,"Chikwawa_dis",NA
"34241",1974-06-03,"Chikwawa_dis",NA
"34242",1974-06-04,"Chikwawa_dis",NA
"34243",1974-06-05,"Chikwawa_dis",NA
"34244",1974-06-06,"Chikwawa_dis",NA
"34245",1974-06-07,"Chikwawa_dis",NA
"34246",1974-06-08,"Chikwawa_dis",NA
"34247",1974-06-09,"Chikwawa_dis",NA
"34248",1974-06-10,"Chikwawa_dis",NA
"34249",1974-06-11,"Chikwawa_dis",NA
"34250",1974-06-12,"Chikwawa_dis",NA
"34251",1974-06-13,"Chikwawa_dis",NA
"34252",1974-06-14,"Chikwawa_dis",NA
"34253",1974-06-15,"Chikwawa_dis",NA
"34254",1974-06-16,"Chikwawa_dis",NA
"34255",1974-06-17,"Chikwawa_dis",NA
"34256",1974-06-18,"Chikwawa_dis",NA
"34257",1974-06-19,"Chikwawa_dis",NA
"34258",1974-06-20,"Chikwawa_dis",NA
"34259",1974-06-21,"Chikwawa_dis",NA
"34260",1974-06-22,"Chikwawa_dis",NA
"34261",1974-06-23,"Chikwawa_dis",NA
"34262",1974-06-24,"Chikwawa_dis",NA
"34263",1974-06-25,"Chikwawa_dis",NA
"34264",1974-06-26,"Chikwawa_dis",NA
"34265",1974-06-27,"Chikwawa_dis",NA
"34266",1974-06-28,"Chikwawa_dis",NA
"34267",1974-06-29,"Chikwawa_dis",NA
"34268",1974-06-30,"Chikwawa_dis",NA
"34269",1974-07-01,"Chikwawa_dis",NA
"34270",1974-07-02,"Chikwawa_dis",NA
"34271",1974-07-03,"Chikwawa_dis",NA
"34272",1974-07-04,"Chikwawa_dis",NA
"34273",1974-07-05,"Chikwawa_dis",NA
"34274",1974-07-06,"Chikwawa_dis",NA
"34275",1974-07-07,"Chikwawa_dis",NA
"34276",1974-07-08,"Chikwawa_dis",NA
"34277",1974-07-09,"Chikwawa_dis",NA
"34278",1974-07-10,"Chikwawa_dis",NA
"34279",1974-07-11,"Chikwawa_dis",NA
"34280",1974-07-12,"Chikwawa_dis",NA
"34281",1974-07-13,"Chikwawa_dis",NA
"34282",1974-07-14,"Chikwawa_dis",NA
"34283",1974-07-15,"Chikwawa_dis",NA
"34284",1974-07-16,"Chikwawa_dis",NA
"34285",1974-07-17,"Chikwawa_dis",NA
"34286",1974-07-18,"Chikwawa_dis",NA
"34287",1974-07-19,"Chikwawa_dis",NA
"34288",1974-07-20,"Chikwawa_dis",NA
"34289",1974-07-21,"Chikwawa_dis",NA
"34290",1974-07-22,"Chikwawa_dis",NA
"34291",1974-07-23,"Chikwawa_dis",NA
"34292",1974-07-24,"Chikwawa_dis",NA
"34293",1974-07-25,"Chikwawa_dis",NA
"34294",1974-07-26,"Chikwawa_dis",NA
"34295",1974-07-27,"Chikwawa_dis",NA
"34296",1974-07-28,"Chikwawa_dis",NA
"34297",1974-07-29,"Chikwawa_dis",NA
"34298",1974-07-30,"Chikwawa_dis",NA
"34299",1974-07-31,"Chikwawa_dis",NA
"34300",1974-08-01,"Chikwawa_dis",NA
"34301",1974-08-02,"Chikwawa_dis",NA
"34302",1974-08-03,"Chikwawa_dis",NA
"34303",1974-08-04,"Chikwawa_dis",NA
"34304",1974-08-05,"Chikwawa_dis",NA
"34305",1974-08-06,"Chikwawa_dis",NA
"34306",1974-08-07,"Chikwawa_dis",NA
"34307",1974-08-08,"Chikwawa_dis",NA
"34308",1974-08-09,"Chikwawa_dis",NA
"34309",1974-08-10,"Chikwawa_dis",NA
"34310",1974-08-11,"Chikwawa_dis",NA
"34311",1974-08-12,"Chikwawa_dis",NA
"34312",1974-08-13,"Chikwawa_dis",NA
"34313",1974-08-14,"Chikwawa_dis",NA
"34314",1974-08-15,"Chikwawa_dis",NA
"34315",1974-08-16,"Chikwawa_dis",NA
"34316",1974-08-17,"Chikwawa_dis",NA
"34317",1974-08-18,"Chikwawa_dis",NA
"34318",1974-08-19,"Chikwawa_dis",NA
"34319",1974-08-20,"Chikwawa_dis",NA
"34320",1974-08-21,"Chikwawa_dis",NA
"34321",1974-08-22,"Chikwawa_dis",NA
"34322",1974-08-23,"Chikwawa_dis",NA
"34323",1974-08-24,"Chikwawa_dis",NA
"34324",1974-08-25,"Chikwawa_dis",NA
"34325",1974-08-26,"Chikwawa_dis",NA
"34326",1974-08-27,"Chikwawa_dis",NA
"34327",1974-08-28,"Chikwawa_dis",NA
"34328",1974-08-29,"Chikwawa_dis",NA
"34329",1974-08-30,"Chikwawa_dis",NA
"34330",1974-08-31,"Chikwawa_dis",NA
"34331",1974-09-01,"Chikwawa_dis",NA
"34332",1974-09-02,"Chikwawa_dis",NA
"34333",1974-09-03,"Chikwawa_dis",NA
"34334",1974-09-04,"Chikwawa_dis",NA
"34335",1974-09-05,"Chikwawa_dis",NA
"34336",1974-09-06,"Chikwawa_dis",NA
"34337",1974-09-07,"Chikwawa_dis",NA
"34338",1974-09-08,"Chikwawa_dis",NA
"34339",1974-09-09,"Chikwawa_dis",NA
"34340",1974-09-10,"Chikwawa_dis",NA
"34341",1974-09-11,"Chikwawa_dis",NA
"34342",1974-09-12,"Chikwawa_dis",NA
"34343",1974-09-13,"Chikwawa_dis",NA
"34344",1974-09-14,"Chikwawa_dis",NA
"34345",1974-09-15,"Chikwawa_dis",NA
"34346",1974-09-16,"Chikwawa_dis",NA
"34347",1974-09-17,"Chikwawa_dis",NA
"34348",1974-09-18,"Chikwawa_dis",NA
"34349",1974-09-19,"Chikwawa_dis",NA
"34350",1974-09-20,"Chikwawa_dis",NA
"34351",1974-09-21,"Chikwawa_dis",NA
"34352",1974-09-22,"Chikwawa_dis",NA
"34353",1974-09-23,"Chikwawa_dis",NA
"34354",1974-09-24,"Chikwawa_dis",NA
"34355",1974-09-25,"Chikwawa_dis",NA
"34356",1974-09-26,"Chikwawa_dis",NA
"34357",1974-09-27,"Chikwawa_dis",NA
"34358",1974-09-28,"Chikwawa_dis",NA
"34359",1974-09-29,"Chikwawa_dis",NA
"34360",1974-09-30,"Chikwawa_dis",NA
"34361",1974-10-01,"Chikwawa_dis",NA
"34362",1974-10-02,"Chikwawa_dis",NA
"34363",1974-10-03,"Chikwawa_dis",NA
"34364",1974-10-04,"Chikwawa_dis",NA
"34365",1974-10-05,"Chikwawa_dis",NA
"34366",1974-10-06,"Chikwawa_dis",NA
"34367",1974-10-07,"Chikwawa_dis",NA
"34368",1974-10-08,"Chikwawa_dis",NA
"34369",1974-10-09,"Chikwawa_dis",NA
"34370",1974-10-10,"Chikwawa_dis",NA
"34371",1974-10-11,"Chikwawa_dis",NA
"34372",1974-10-12,"Chikwawa_dis",NA
"34373",1974-10-13,"Chikwawa_dis",NA
"34374",1974-10-14,"Chikwawa_dis",NA
"34375",1974-10-15,"Chikwawa_dis",NA
"34376",1974-10-16,"Chikwawa_dis",NA
"34377",1974-10-17,"Chikwawa_dis",NA
"34378",1974-10-18,"Chikwawa_dis",NA
"34379",1974-10-19,"Chikwawa_dis",NA
"34380",1974-10-20,"Chikwawa_dis",NA
"34381",1974-10-21,"Chikwawa_dis",NA
"34382",1974-10-22,"Chikwawa_dis",NA
"34383",1974-10-23,"Chikwawa_dis",NA
"34384",1974-10-24,"Chikwawa_dis",NA
"34385",1974-10-25,"Chikwawa_dis",NA
"34386",1974-10-26,"Chikwawa_dis",NA
"34387",1974-10-27,"Chikwawa_dis",NA
"34388",1974-10-28,"Chikwawa_dis",NA
"34389",1974-10-29,"Chikwawa_dis",NA
"34390",1974-10-30,"Chikwawa_dis",NA
"34391",1974-10-31,"Chikwawa_dis",NA
"34392",1974-11-01,"Chikwawa_dis",NA
"34393",1974-11-02,"Chikwawa_dis",NA
"34394",1974-11-03,"Chikwawa_dis",NA
"34395",1974-11-04,"Chikwawa_dis",NA
"34396",1974-11-05,"Chikwawa_dis",NA
"34397",1974-11-06,"Chikwawa_dis",NA
"34398",1974-11-07,"Chikwawa_dis",NA
"34399",1974-11-08,"Chikwawa_dis",NA
"34400",1974-11-09,"Chikwawa_dis",NA
"34401",1974-11-10,"Chikwawa_dis",NA
"34402",1974-11-11,"Chikwawa_dis",NA
"34403",1974-11-12,"Chikwawa_dis",NA
"34404",1974-11-13,"Chikwawa_dis",NA
"34405",1974-11-14,"Chikwawa_dis",NA
"34406",1974-11-15,"Chikwawa_dis",NA
"34407",1974-11-16,"Chikwawa_dis",NA
"34408",1974-11-17,"Chikwawa_dis",NA
"34409",1974-11-18,"Chikwawa_dis",NA
"34410",1974-11-19,"Chikwawa_dis",NA
"34411",1974-11-20,"Chikwawa_dis",NA
"34412",1974-11-21,"Chikwawa_dis",NA
"34413",1974-11-22,"Chikwawa_dis",NA
"34414",1974-11-23,"Chikwawa_dis",NA
"34415",1974-11-24,"Chikwawa_dis",NA
"34416",1974-11-25,"Chikwawa_dis",NA
"34417",1974-11-26,"Chikwawa_dis",NA
"34418",1974-11-27,"Chikwawa_dis",NA
"34419",1974-11-28,"Chikwawa_dis",NA
"34420",1974-11-29,"Chikwawa_dis",NA
"34421",1974-11-30,"Chikwawa_dis",NA
"34422",1974-12-01,"Chikwawa_dis",NA
"34423",1974-12-02,"Chikwawa_dis",NA
"34424",1974-12-03,"Chikwawa_dis",NA
"34425",1974-12-04,"Chikwawa_dis",NA
"34426",1974-12-05,"Chikwawa_dis",NA
"34427",1974-12-06,"Chikwawa_dis",NA
"34428",1974-12-07,"Chikwawa_dis",NA
"34429",1974-12-08,"Chikwawa_dis",NA
"34430",1974-12-09,"Chikwawa_dis",NA
"34431",1974-12-10,"Chikwawa_dis",NA
"34432",1974-12-11,"Chikwawa_dis",NA
"34433",1974-12-12,"Chikwawa_dis",NA
"34434",1974-12-13,"Chikwawa_dis",NA
"34435",1974-12-14,"Chikwawa_dis",NA
"34436",1974-12-15,"Chikwawa_dis",NA
"34437",1974-12-16,"Chikwawa_dis",NA
"34438",1974-12-17,"Chikwawa_dis",NA
"34439",1974-12-18,"Chikwawa_dis",NA
"34440",1974-12-19,"Chikwawa_dis",NA
"34441",1974-12-20,"Chikwawa_dis",NA
"34442",1974-12-21,"Chikwawa_dis",NA
"34443",1974-12-22,"Chikwawa_dis",NA
"34444",1974-12-23,"Chikwawa_dis",NA
"34445",1974-12-24,"Chikwawa_dis",NA
"34446",1974-12-25,"Chikwawa_dis",NA
"34447",1974-12-26,"Chikwawa_dis",NA
"34448",1974-12-27,"Chikwawa_dis",NA
"34449",1974-12-28,"Chikwawa_dis",NA
"34450",1974-12-29,"Chikwawa_dis",NA
"34451",1974-12-30,"Chikwawa_dis",NA
"34452",1974-12-31,"Chikwawa_dis",NA
"34453",1975-01-01,"Chikwawa_dis",NA
"34454",1975-01-02,"Chikwawa_dis",NA
"34455",1975-01-03,"Chikwawa_dis",NA
"34456",1975-01-04,"Chikwawa_dis",NA
"34457",1975-01-05,"Chikwawa_dis",NA
"34458",1975-01-06,"Chikwawa_dis",NA
"34459",1975-01-07,"Chikwawa_dis",NA
"34460",1975-01-08,"Chikwawa_dis",NA
"34461",1975-01-09,"Chikwawa_dis",NA
"34462",1975-01-10,"Chikwawa_dis",NA
"34463",1975-01-11,"Chikwawa_dis",NA
"34464",1975-01-12,"Chikwawa_dis",NA
"34465",1975-01-13,"Chikwawa_dis",NA
"34466",1975-01-14,"Chikwawa_dis",NA
"34467",1975-01-15,"Chikwawa_dis",NA
"34468",1975-01-16,"Chikwawa_dis",NA
"34469",1975-01-17,"Chikwawa_dis",NA
"34470",1975-01-18,"Chikwawa_dis",NA
"34471",1975-01-19,"Chikwawa_dis",NA
"34472",1975-01-20,"Chikwawa_dis",NA
"34473",1975-01-21,"Chikwawa_dis",NA
"34474",1975-01-22,"Chikwawa_dis",NA
"34475",1975-01-23,"Chikwawa_dis",NA
"34476",1975-01-24,"Chikwawa_dis",NA
"34477",1975-01-25,"Chikwawa_dis",NA
"34478",1975-01-26,"Chikwawa_dis",NA
"34479",1975-01-27,"Chikwawa_dis",NA
"34480",1975-01-28,"Chikwawa_dis",NA
"34481",1975-01-29,"Chikwawa_dis",NA
"34482",1975-01-30,"Chikwawa_dis",NA
"34483",1975-01-31,"Chikwawa_dis",NA
"34484",1975-02-01,"Chikwawa_dis",NA
"34485",1975-02-02,"Chikwawa_dis",NA
"34486",1975-02-03,"Chikwawa_dis",NA
"34487",1975-02-04,"Chikwawa_dis",NA
"34488",1975-02-05,"Chikwawa_dis",NA
"34489",1975-02-06,"Chikwawa_dis",NA
"34490",1975-02-07,"Chikwawa_dis",NA
"34491",1975-02-08,"Chikwawa_dis",NA
"34492",1975-02-09,"Chikwawa_dis",NA
"34493",1975-02-10,"Chikwawa_dis",NA
"34494",1975-02-11,"Chikwawa_dis",NA
"34495",1975-02-12,"Chikwawa_dis",NA
"34496",1975-02-13,"Chikwawa_dis",NA
"34497",1975-02-14,"Chikwawa_dis",NA
"34498",1975-02-15,"Chikwawa_dis",NA
"34499",1975-02-16,"Chikwawa_dis",NA
"34500",1975-02-17,"Chikwawa_dis",NA
"34501",1975-02-18,"Chikwawa_dis",NA
"34502",1975-02-19,"Chikwawa_dis",NA
"34503",1975-02-20,"Chikwawa_dis",NA
"34504",1975-02-21,"Chikwawa_dis",NA
"34505",1975-02-22,"Chikwawa_dis",NA
"34506",1975-02-23,"Chikwawa_dis",NA
"34507",1975-02-24,"Chikwawa_dis",NA
"34508",1975-02-25,"Chikwawa_dis",NA
"34509",1975-02-26,"Chikwawa_dis",NA
"34510",1975-02-27,"Chikwawa_dis",NA
"34511",1975-02-28,"Chikwawa_dis",NA
"34512",1975-03-01,"Chikwawa_dis",NA
"34513",1975-03-02,"Chikwawa_dis",NA
"34514",1975-03-03,"Chikwawa_dis",NA
"34515",1975-03-04,"Chikwawa_dis",NA
"34516",1975-03-05,"Chikwawa_dis",NA
"34517",1975-03-06,"Chikwawa_dis",NA
"34518",1975-03-07,"Chikwawa_dis",NA
"34519",1975-03-08,"Chikwawa_dis",NA
"34520",1975-03-09,"Chikwawa_dis",NA
"34521",1975-03-10,"Chikwawa_dis",NA
"34522",1975-03-11,"Chikwawa_dis",NA
"34523",1975-03-12,"Chikwawa_dis",NA
"34524",1975-03-13,"Chikwawa_dis",NA
"34525",1975-03-14,"Chikwawa_dis",NA
"34526",1975-03-15,"Chikwawa_dis",NA
"34527",1975-03-16,"Chikwawa_dis",NA
"34528",1975-03-17,"Chikwawa_dis",NA
"34529",1975-03-18,"Chikwawa_dis",NA
"34530",1975-03-19,"Chikwawa_dis",NA
"34531",1975-03-20,"Chikwawa_dis",NA
"34532",1975-03-21,"Chikwawa_dis",NA
"34533",1975-03-22,"Chikwawa_dis",NA
"34534",1975-03-23,"Chikwawa_dis",NA
"34535",1975-03-24,"Chikwawa_dis",NA
"34536",1975-03-25,"Chikwawa_dis",NA
"34537",1975-03-26,"Chikwawa_dis",NA
"34538",1975-03-27,"Chikwawa_dis",NA
"34539",1975-03-28,"Chikwawa_dis",NA
"34540",1975-03-29,"Chikwawa_dis",NA
"34541",1975-03-30,"Chikwawa_dis",NA
"34542",1975-03-31,"Chikwawa_dis",NA
"34543",1975-04-01,"Chikwawa_dis",NA
"34544",1975-04-02,"Chikwawa_dis",NA
"34545",1975-04-03,"Chikwawa_dis",NA
"34546",1975-04-04,"Chikwawa_dis",NA
"34547",1975-04-05,"Chikwawa_dis",NA
"34548",1975-04-06,"Chikwawa_dis",NA
"34549",1975-04-07,"Chikwawa_dis",NA
"34550",1975-04-08,"Chikwawa_dis",NA
"34551",1975-04-09,"Chikwawa_dis",NA
"34552",1975-04-10,"Chikwawa_dis",NA
"34553",1975-04-11,"Chikwawa_dis",NA
"34554",1975-04-12,"Chikwawa_dis",NA
"34555",1975-04-13,"Chikwawa_dis",NA
"34556",1975-04-14,"Chikwawa_dis",NA
"34557",1975-04-15,"Chikwawa_dis",NA
"34558",1975-04-16,"Chikwawa_dis",NA
"34559",1975-04-17,"Chikwawa_dis",NA
"34560",1975-04-18,"Chikwawa_dis",NA
"34561",1975-04-19,"Chikwawa_dis",NA
"34562",1975-04-20,"Chikwawa_dis",NA
"34563",1975-04-21,"Chikwawa_dis",NA
"34564",1975-04-22,"Chikwawa_dis",NA
"34565",1975-04-23,"Chikwawa_dis",NA
"34566",1975-04-24,"Chikwawa_dis",NA
"34567",1975-04-25,"Chikwawa_dis",NA
"34568",1975-04-26,"Chikwawa_dis",NA
"34569",1975-04-27,"Chikwawa_dis",NA
"34570",1975-04-28,"Chikwawa_dis",NA
"34571",1975-04-29,"Chikwawa_dis",NA
"34572",1975-04-30,"Chikwawa_dis",NA
"34573",1975-05-01,"Chikwawa_dis",NA
"34574",1975-05-02,"Chikwawa_dis",NA
"34575",1975-05-03,"Chikwawa_dis",NA
"34576",1975-05-04,"Chikwawa_dis",NA
"34577",1975-05-05,"Chikwawa_dis",NA
"34578",1975-05-06,"Chikwawa_dis",NA
"34579",1975-05-07,"Chikwawa_dis",NA
"34580",1975-05-08,"Chikwawa_dis",NA
"34581",1975-05-09,"Chikwawa_dis",NA
"34582",1975-05-10,"Chikwawa_dis",NA
"34583",1975-05-11,"Chikwawa_dis",NA
"34584",1975-05-12,"Chikwawa_dis",NA
"34585",1975-05-13,"Chikwawa_dis",NA
"34586",1975-05-14,"Chikwawa_dis",NA
"34587",1975-05-15,"Chikwawa_dis",NA
"34588",1975-05-16,"Chikwawa_dis",NA
"34589",1975-05-17,"Chikwawa_dis",NA
"34590",1975-05-18,"Chikwawa_dis",NA
"34591",1975-05-19,"Chikwawa_dis",NA
"34592",1975-05-20,"Chikwawa_dis",NA
"34593",1975-05-21,"Chikwawa_dis",NA
"34594",1975-05-22,"Chikwawa_dis",NA
"34595",1975-05-23,"Chikwawa_dis",NA
"34596",1975-05-24,"Chikwawa_dis",NA
"34597",1975-05-25,"Chikwawa_dis",NA
"34598",1975-05-26,"Chikwawa_dis",NA
"34599",1975-05-27,"Chikwawa_dis",NA
"34600",1975-05-28,"Chikwawa_dis",NA
"34601",1975-05-29,"Chikwawa_dis",NA
"34602",1975-05-30,"Chikwawa_dis",NA
"34603",1975-05-31,"Chikwawa_dis",NA
"34604",1975-06-01,"Chikwawa_dis",NA
"34605",1975-06-02,"Chikwawa_dis",NA
"34606",1975-06-03,"Chikwawa_dis",NA
"34607",1975-06-04,"Chikwawa_dis",NA
"34608",1975-06-05,"Chikwawa_dis",NA
"34609",1975-06-06,"Chikwawa_dis",NA
"34610",1975-06-07,"Chikwawa_dis",NA
"34611",1975-06-08,"Chikwawa_dis",NA
"34612",1975-06-09,"Chikwawa_dis",NA
"34613",1975-06-10,"Chikwawa_dis",NA
"34614",1975-06-11,"Chikwawa_dis",NA
"34615",1975-06-12,"Chikwawa_dis",NA
"34616",1975-06-13,"Chikwawa_dis",NA
"34617",1975-06-14,"Chikwawa_dis",NA
"34618",1975-06-15,"Chikwawa_dis",NA
"34619",1975-06-16,"Chikwawa_dis",NA
"34620",1975-06-17,"Chikwawa_dis",NA
"34621",1975-06-18,"Chikwawa_dis",NA
"34622",1975-06-19,"Chikwawa_dis",NA
"34623",1975-06-20,"Chikwawa_dis",NA
"34624",1975-06-21,"Chikwawa_dis",NA
"34625",1975-06-22,"Chikwawa_dis",NA
"34626",1975-06-23,"Chikwawa_dis",NA
"34627",1975-06-24,"Chikwawa_dis",NA
"34628",1975-06-25,"Chikwawa_dis",NA
"34629",1975-06-26,"Chikwawa_dis",NA
"34630",1975-06-27,"Chikwawa_dis",NA
"34631",1975-06-28,"Chikwawa_dis",NA
"34632",1975-06-29,"Chikwawa_dis",NA
"34633",1975-06-30,"Chikwawa_dis",NA
"34634",1975-07-01,"Chikwawa_dis",NA
"34635",1975-07-02,"Chikwawa_dis",NA
"34636",1975-07-03,"Chikwawa_dis",NA
"34637",1975-07-04,"Chikwawa_dis",NA
"34638",1975-07-05,"Chikwawa_dis",NA
"34639",1975-07-06,"Chikwawa_dis",NA
"34640",1975-07-07,"Chikwawa_dis",NA
"34641",1975-07-08,"Chikwawa_dis",NA
"34642",1975-07-09,"Chikwawa_dis",NA
"34643",1975-07-10,"Chikwawa_dis",NA
"34644",1975-07-11,"Chikwawa_dis",NA
"34645",1975-07-12,"Chikwawa_dis",NA
"34646",1975-07-13,"Chikwawa_dis",NA
"34647",1975-07-14,"Chikwawa_dis",NA
"34648",1975-07-15,"Chikwawa_dis",NA
"34649",1975-07-16,"Chikwawa_dis",NA
"34650",1975-07-17,"Chikwawa_dis",NA
"34651",1975-07-18,"Chikwawa_dis",NA
"34652",1975-07-19,"Chikwawa_dis",NA
"34653",1975-07-20,"Chikwawa_dis",NA
"34654",1975-07-21,"Chikwawa_dis",NA
"34655",1975-07-22,"Chikwawa_dis",NA
"34656",1975-07-23,"Chikwawa_dis",NA
"34657",1975-07-24,"Chikwawa_dis",NA
"34658",1975-07-25,"Chikwawa_dis",NA
"34659",1975-07-26,"Chikwawa_dis",NA
"34660",1975-07-27,"Chikwawa_dis",NA
"34661",1975-07-28,"Chikwawa_dis",NA
"34662",1975-07-29,"Chikwawa_dis",NA
"34663",1975-07-30,"Chikwawa_dis",NA
"34664",1975-07-31,"Chikwawa_dis",NA
"34665",1975-08-01,"Chikwawa_dis",NA
"34666",1975-08-02,"Chikwawa_dis",NA
"34667",1975-08-03,"Chikwawa_dis",NA
"34668",1975-08-04,"Chikwawa_dis",NA
"34669",1975-08-05,"Chikwawa_dis",NA
"34670",1975-08-06,"Chikwawa_dis",NA
"34671",1975-08-07,"Chikwawa_dis",NA
"34672",1975-08-08,"Chikwawa_dis",NA
"34673",1975-08-09,"Chikwawa_dis",NA
"34674",1975-08-10,"Chikwawa_dis",NA
"34675",1975-08-11,"Chikwawa_dis",NA
"34676",1975-08-12,"Chikwawa_dis",NA
"34677",1975-08-13,"Chikwawa_dis",NA
"34678",1975-08-14,"Chikwawa_dis",NA
"34679",1975-08-15,"Chikwawa_dis",NA
"34680",1975-08-16,"Chikwawa_dis",NA
"34681",1975-08-17,"Chikwawa_dis",NA
"34682",1975-08-18,"Chikwawa_dis",NA
"34683",1975-08-19,"Chikwawa_dis",NA
"34684",1975-08-20,"Chikwawa_dis",NA
"34685",1975-08-21,"Chikwawa_dis",NA
"34686",1975-08-22,"Chikwawa_dis",NA
"34687",1975-08-23,"Chikwawa_dis",NA
"34688",1975-08-24,"Chikwawa_dis",NA
"34689",1975-08-25,"Chikwawa_dis",NA
"34690",1975-08-26,"Chikwawa_dis",NA
"34691",1975-08-27,"Chikwawa_dis",NA
"34692",1975-08-28,"Chikwawa_dis",NA
"34693",1975-08-29,"Chikwawa_dis",NA
"34694",1975-08-30,"Chikwawa_dis",NA
"34695",1975-08-31,"Chikwawa_dis",NA
"34696",1975-09-01,"Chikwawa_dis",NA
"34697",1975-09-02,"Chikwawa_dis",NA
"34698",1975-09-03,"Chikwawa_dis",NA
"34699",1975-09-04,"Chikwawa_dis",NA
"34700",1975-09-05,"Chikwawa_dis",NA
"34701",1975-09-06,"Chikwawa_dis",NA
"34702",1975-09-07,"Chikwawa_dis",NA
"34703",1975-09-08,"Chikwawa_dis",NA
"34704",1975-09-09,"Chikwawa_dis",NA
"34705",1975-09-10,"Chikwawa_dis",NA
"34706",1975-09-11,"Chikwawa_dis",NA
"34707",1975-09-12,"Chikwawa_dis",NA
"34708",1975-09-13,"Chikwawa_dis",NA
"34709",1975-09-14,"Chikwawa_dis",NA
"34710",1975-09-15,"Chikwawa_dis",NA
"34711",1975-09-16,"Chikwawa_dis",NA
"34712",1975-09-17,"Chikwawa_dis",NA
"34713",1975-09-18,"Chikwawa_dis",NA
"34714",1975-09-19,"Chikwawa_dis",NA
"34715",1975-09-20,"Chikwawa_dis",NA
"34716",1975-09-21,"Chikwawa_dis",NA
"34717",1975-09-22,"Chikwawa_dis",NA
"34718",1975-09-23,"Chikwawa_dis",NA
"34719",1975-09-24,"Chikwawa_dis",NA
"34720",1975-09-25,"Chikwawa_dis",NA
"34721",1975-09-26,"Chikwawa_dis",NA
"34722",1975-09-27,"Chikwawa_dis",NA
"34723",1975-09-28,"Chikwawa_dis",NA
"34724",1975-09-29,"Chikwawa_dis",NA
"34725",1975-09-30,"Chikwawa_dis",NA
"34726",1975-10-01,"Chikwawa_dis",NA
"34727",1975-10-02,"Chikwawa_dis",NA
"34728",1975-10-03,"Chikwawa_dis",NA
"34729",1975-10-04,"Chikwawa_dis",NA
"34730",1975-10-05,"Chikwawa_dis",NA
"34731",1975-10-06,"Chikwawa_dis",NA
"34732",1975-10-07,"Chikwawa_dis",NA
"34733",1975-10-08,"Chikwawa_dis",NA
"34734",1975-10-09,"Chikwawa_dis",NA
"34735",1975-10-10,"Chikwawa_dis",NA
"34736",1975-10-11,"Chikwawa_dis",NA
"34737",1975-10-12,"Chikwawa_dis",NA
"34738",1975-10-13,"Chikwawa_dis",NA
"34739",1975-10-14,"Chikwawa_dis",NA
"34740",1975-10-15,"Chikwawa_dis",NA
"34741",1975-10-16,"Chikwawa_dis",NA
"34742",1975-10-17,"Chikwawa_dis",NA
"34743",1975-10-18,"Chikwawa_dis",NA
"34744",1975-10-19,"Chikwawa_dis",NA
"34745",1975-10-20,"Chikwawa_dis",NA
"34746",1975-10-21,"Chikwawa_dis",NA
"34747",1975-10-22,"Chikwawa_dis",NA
"34748",1975-10-23,"Chikwawa_dis",NA
"34749",1975-10-24,"Chikwawa_dis",NA
"34750",1975-10-25,"Chikwawa_dis",NA
"34751",1975-10-26,"Chikwawa_dis",NA
"34752",1975-10-27,"Chikwawa_dis",NA
"34753",1975-10-28,"Chikwawa_dis",NA
"34754",1975-10-29,"Chikwawa_dis",NA
"34755",1975-10-30,"Chikwawa_dis",NA
"34756",1975-10-31,"Chikwawa_dis",NA
"34757",1975-11-01,"Chikwawa_dis",NA
"34758",1975-11-02,"Chikwawa_dis",NA
"34759",1975-11-03,"Chikwawa_dis",NA
"34760",1975-11-04,"Chikwawa_dis",NA
"34761",1975-11-05,"Chikwawa_dis",NA
"34762",1975-11-06,"Chikwawa_dis",NA
"34763",1975-11-07,"Chikwawa_dis",NA
"34764",1975-11-08,"Chikwawa_dis",NA
"34765",1975-11-09,"Chikwawa_dis",NA
"34766",1975-11-10,"Chikwawa_dis",NA
"34767",1975-11-11,"Chikwawa_dis",NA
"34768",1975-11-12,"Chikwawa_dis",NA
"34769",1975-11-13,"Chikwawa_dis",NA
"34770",1975-11-14,"Chikwawa_dis",NA
"34771",1975-11-15,"Chikwawa_dis",NA
"34772",1975-11-16,"Chikwawa_dis",NA
"34773",1975-11-17,"Chikwawa_dis",NA
"34774",1975-11-18,"Chikwawa_dis",NA
"34775",1975-11-19,"Chikwawa_dis",NA
"34776",1975-11-20,"Chikwawa_dis",NA
"34777",1975-11-21,"Chikwawa_dis",NA
"34778",1975-11-22,"Chikwawa_dis",NA
